,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
23,dexter-burger-purley,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.3378697, 'longitude': -0.1153992}",+44 20 8660 9427,19506.798848613696,fDSAEKuZ8giM32D5zXz-tw,https://s3-media3.fl.yelpcdn.com/bphoto/BOPym9Of9hYtTILR6TLE7A/o.jpg,False,"{'address1': '10 High Street', 'address2': 'Purley', 'address3': '', 'city': 'Purley', 'zip_code': 'CR8 2AA', 'country': 'GB', 'state': 'XGL', 'display_address': ['10 High Street', 'Purley', 'Purley CR8 2AA', 'United Kingdom']}",Dexter Burger,+442086609427,££,5.0,3,[],https://www.yelp.com/biz/dexter-burger-purley?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
24,the-brigade-london,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.503998121482, 'longitude': -0.081185291718264}",+44 844 346 1200,3915.8412907934207,UdTUPiDa-hz4q5r01f_Ojg,https://s3-media1.fl.yelpcdn.com/bphoto/sHd82dCQGl_BQhzNr63JNA/o.jpg,False,"{'address1': 'The Fire Station', 'address2': '139 Tooley Street', 'address3': '', 'city': 'London', 'zip_code': 'SE1 2HZ', 'country': 'GB', 'state': 'XGL', 'display_address': ['The Fire Station', '139 Tooley Street', 'London SE1 2HZ', 'United Kingdom']}",The Brigade,+448443461200,££,4.0,28,[],https://www.yelp.com/biz/the-brigade-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
25,valencia-cafe-london,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 51.5255478, 'longitude': -0.1252274}",+44 20 7713 0269,1602.3595540391332,JEJ78qmsFeuacA4f4pOuUw,https://s3-media1.fl.yelpcdn.com/bphoto/BxnG1QMrsH9aroh18qKIYA/o.jpg,False,"{'address1': '74 Marchmont Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'WC1N 1AB', 'country': 'GB', 'state': 'XGL', 'display_address': ['74 Marchmont Street', 'London WC1N 1AB', 'United Kingdom']}",Valencia Cafe,+442077130269,£,3.5,11,[],https://www.yelp.com/biz/valencia-cafe-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
26,bens-canteen-london,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]","{'latitude': 51.4602852, 'longitude': -0.1776607}",+44 20 7228 3260,6538.511167328008,UkQU9tP9cJmpGjdlQA9mDw,https://s3-media3.fl.yelpcdn.com/bphoto/pSTOpu3h2jOnZe6jHauDeg/o.jpg,False,"{'address1': ""140 St John's Hill"", 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW11 1SL', 'country': 'GB', 'state': 'XGL', 'display_address': [""140 St John's Hill"", 'London SW11 1SL', 'United Kingdom']}",Ben's Canteen,+442072283260,££,4.0,32,[],https://www.yelp.com/biz/bens-canteen-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
27,balans-soho-society-london,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 51.4999833, 'longitude': -0.1956639}",+44 20 7376 0115,4356.981003200869,OLXUZqx6doQtdeHfyEoyOw,https://s3-media1.fl.yelpcdn.com/bphoto/x5-9gQeXo60P7Y5uC0nWUQ/o.jpg,False,"{'address1': '187 Kensington High Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W8 6SH', 'country': 'GB', 'state': 'XGL', 'display_address': ['187 Kensington High Street', 'London W8 6SH', 'United Kingdom']}",Balans Soho Society,+442073760115,££,4.0,87,[],https://www.yelp.com/biz/balans-soho-society-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
28,little-social-london,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 51.5135356, 'longitude': -0.1421587}",+44 20 7870 3730,436.2438974859768,KhGIb4IwUxrc7xEm504V-A,https://s3-media2.fl.yelpcdn.com/bphoto/xnJhUbgCopTcwNH-JXKFUQ/o.jpg,False,"{'address1': '5 Pollen Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1S 1NE', 'country': 'GB', 'state': 'XGL', 'display_address': ['5 Pollen Street', 'London W1S 1NE', 'United Kingdom']}",Little Social,+442078703730,£££,4.0,28,[],https://www.yelp.com/biz/little-social-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
29,chicken-shop-london-2,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 51.5542187239036, 'longitude': -0.14456745767211}",+44 20 3310 2020,4639.990306150258,jlzWmU26rmD5X_eadM0QlQ,https://s3-media2.fl.yelpcdn.com/bphoto/m8OASiRPtR8D77Q92UFtng/o.jpg,False,"{'address1': '79 Highgate Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW5 1TL', 'country': 'GB', 'state': 'XGL', 'display_address': ['79 Highgate Road', 'London NW5 1TL', 'United Kingdom']}",Chicken Shop,+442033102020,££,4.5,40,[],https://www.yelp.com/biz/chicken-shop-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
30,the-gloucester-london,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.4999756, 'longitude': -0.1595376}",+44 20 7235 0298,2174.6849469089457,-clnu6vMMIc4616znY_fbA,https://s3-media4.fl.yelpcdn.com/bphoto/FmrmS45sqQM5AMU3QWSg4g/o.jpg,False,"{'address1': '187 Sloane Street', 'address2': 'Knightsbridge', 'address3': '', 'city': 'London', 'zip_code': 'SW1X 9QR', 'country': 'GB', 'state': 'XGL', 'display_address': ['187 Sloane Street', 'Knightsbridge', 'London SW1X 9QR', 'United Kingdom']}",The Gloucester,+442072350298,££,3.5,13,[],https://www.yelp.com/biz/the-gloucester-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
31,three-tuns-marylebone,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.514561, 'longitude': -0.15585}",+44 20 7408 0330,1398.9079657101665,LBR5rmnaOHnfPjxxalH44A,https://s3-media1.fl.yelpcdn.com/bphoto/hQR2-d_fzQRie1NO97rTXw/o.jpg,False,"{'address1': '1 Portman Mews S', 'address2': '', 'address3': '', 'city': 'Marylebone', 'zip_code': 'W1H 6HR', 'country': 'GB', 'state': 'XGL', 'display_address': ['1 Portman Mews S', 'Marylebone W1H 6HR', 'United Kingdom']}",Three Tuns,+442074080330,££,3.5,35,[],https://www.yelp.com/biz/three-tuns-marylebone?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
32,fishcotheque-london,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 51.504094, 'longitude': -0.111762}",+44 20 7928 1484,1945.6605483061803,deC4GJ1Sck6J3AHlOpBfDw,https://s3-media1.fl.yelpcdn.com/bphoto/ltdMzvuejYQ-1hnEkvJSjw/o.jpg,False,"{'address1': '79A Waterloo Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SE1 8UD', 'country': 'GB', 'state': 'XGL', 'display_address': ['79A Waterloo Road', 'London SE1 8UD', 'United Kingdom']}",Fishcotheque,+442079281484,£,3.5,74,[],https://www.yelp.com/biz/fishcotheque-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
33,leon-bankside-london,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 51.506589907032, 'longitude': -0.0996197248070985}",+44 20 7620 0035,2608.798065862158,Jt5Svz8VpMFb_Uu5HF71vA,https://s3-media4.fl.yelpcdn.com/bphoto/jHjYuk7MDJHtIg79jhbuZg/o.jpg,False,"{'address1': '7 Canvey Street', 'address2': 'The Blue Fin Building', 'address3': '', 'city': 'London', 'zip_code': 'SE1 9AN', 'country': 'GB', 'state': 'XGL', 'display_address': ['7 Canvey Street', 'The Blue Fin Building', 'London SE1 9AN', 'United Kingdom']}",Leon - Bankside,+442076200035,£,4.0,43,[],https://www.yelp.com/biz/leon-bankside-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
34,tziganos-restaurant-and-grill-london,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 51.4669675, 'longitude': 0.0085395}",+44 20 8852 9226,11229.320195654283,DHxTMSbO70AKwaJocBISxA,https://s3-media3.fl.yelpcdn.com/bphoto/dW5jCVa_JRs_nrBLtpkT0w/o.jpg,False,"{'address1': '17 Montpelier Vale', 'address2': '', 'address3': 'Blackheath', 'city': 'London', 'zip_code': 'SE3 0TA', 'country': 'GB', 'state': 'XGL', 'display_address': ['17 Montpelier Vale', 'Blackheath', 'London SE3 0TA', 'United Kingdom']}",Tziganos Restaurant and Grill,+442088529226,££,4.5,5,[],https://www.yelp.com/biz/tziganos-restaurant-and-grill-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
35,spuntino-london,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 51.512205, 'longitude': -0.133808}",,164.33749761429786,-NXpyZoEZf8DFeQxovMv6A,https://s3-media1.fl.yelpcdn.com/bphoto/8TG69648EaxXzP05setAZQ/o.jpg,False,"{'address1': '61 Rupert Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1D 7PL', 'country': 'GB', 'state': 'XGL', 'display_address': ['61 Rupert Street', 'London W1D 7PL', 'United Kingdom']}",Spuntino,,££,4.0,118,[],https://www.yelp.com/biz/spuntino-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
36,bodeans-bbq-muswell-hill-london,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 51.5915943, 'longitude': -0.142426}",+44 20 8883 3089,8768.985422770897,jw84D1ID4HYwmxZQKIUvRA,https://s3-media4.fl.yelpcdn.com/bphoto/rdx1-fNAsV-5JgODlOkahA/o.jpg,False,"{'address1': '348 Muswell Hill Broadway', 'address2': '', 'address3': None, 'city': 'London', 'zip_code': 'N10 1DJ', 'country': 'GB', 'state': 'XGL', 'display_address': ['348 Muswell Hill Broadway', 'London N10 1DJ', 'United Kingdom']}",Bodean's BBQ - Muswell Hill,+442088833089,££,3.5,3,[],https://www.yelp.com/biz/bodeans-bbq-muswell-hill-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
37,coppa-club-london,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 51.513414, 'longitude': -0.10028}",+44 20 7248 7178,2469.6953778822226,_Q3CiOo0gWTD8nD_US_9CA,https://s3-media4.fl.yelpcdn.com/bphoto/mwJ8m7EuZsf3iHG35O60Qg/o.jpg,False,"{'address1': ""4 St Paul's Churchyard"", 'address2': None, 'address3': '', 'city': 'London', 'zip_code': 'EC4M 8AY', 'country': 'GB', 'state': 'XGL', 'display_address': [""4 St Paul's Churchyard"", 'London EC4M 8AY', 'United Kingdom']}",Coppa Club,+442072487178,££,3.5,20,[],https://www.yelp.com/biz/coppa-club-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
38,draft-house-london,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 51.457455384358, 'longitude': -0.16599480425884}",+44 20 7924 1814,6499.777716424107,siT3_BKKzurJ2S0Y_BWbLQ,https://s3-media1.fl.yelpcdn.com/bphoto/2cvA4lbnSXMa6cjMGSeDHA/o.jpg,False,"{'address1': '94 Northcote Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'SW11 6QW', 'country': 'GB', 'state': 'XGL', 'display_address': ['94 Northcote Road', 'London SW11 6QW', 'United Kingdom']}",Draft House,+442079241814,££,4.0,16,[],https://www.yelp.com/biz/draft-house-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
39,gourmet-burger-kitchen-london-29,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5070398825552, 'longitude': -0.0920237550200742}",+44 20 7403 2379,3107.8805398008603,UzI93T7FGhw2hWBxv2YrRQ,https://s3-media1.fl.yelpcdn.com/bphoto/9thCuYIKUs5SUwSefrnlTw/o.jpg,False,"{'address1': 'Soho Wharf', 'address2': 'Clink Street', 'address3': '', 'city': 'London', 'zip_code': 'SE1 9DG', 'country': 'GB', 'state': 'XGL', 'display_address': ['Soho Wharf', 'Clink Street', 'London SE1 9DG', 'United Kingdom']}",Gourmet Burger Kitchen,+442074032379,££,3.0,8,[],https://www.yelp.com/biz/gourmet-burger-kitchen-london-29?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
40,foxlow-clerkenwell-london-3,"[{'alias': 'british', 'title': 'British'}]","{'latitude': 51.521205140973, 'longitude': -0.101713037542709}",+44 20 7014 8070,2545.631941494551,XvA8Fv50p8LuYx3vBt5jvw,https://s3-media1.fl.yelpcdn.com/bphoto/iAvwwzQwqcMS6pE2RXohOA/o.jpg,False,"{'address1': '69-73 St John Street', 'address2': 'Clerkenwell', 'address3': '', 'city': 'London', 'zip_code': 'EC1M 4AN', 'country': 'GB', 'state': 'XGL', 'display_address': ['69-73 St John Street', 'Clerkenwell', 'London EC1M 4AN', 'United Kingdom']}",Foxlow Clerkenwell,+442070148070,££,4.0,57,[],https://www.yelp.com/biz/foxlow-clerkenwell-london-3?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
41,museum-tavern-bloomsbury,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.5182144172415, 'longitude': -0.125971101400664}",+44 20 7242 8987,913.8307272380717,4m2-sWOvdCqjQ05lH6uy4Q,https://s3-media4.fl.yelpcdn.com/bphoto/yKnQSdTsHyJ-8GtVVEj0xg/o.jpg,False,"{'address1': '49 Great Russell Street', 'address2': '', 'address3': '', 'city': 'Bloomsbury', 'zip_code': 'WC1B 3BA', 'country': 'GB', 'state': 'XGL', 'display_address': ['49 Great Russell Street', 'Bloomsbury WC1B 3BA', 'United Kingdom']}",Museum Tavern,+442072428987,££,4.0,73,[],https://www.yelp.com/biz/museum-tavern-bloomsbury?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
42,murger-han-london-3,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 51.50933, 'longitude': -0.13797}",+44 20 7734 0300,407.97324803935334,S3KrbezyEy4hR3K6JYMrJA,https://s3-media3.fl.yelpcdn.com/bphoto/zZ_2Ry6e9zo_CbQVhrL6OQ/o.jpg,False,"{'address1': '8A Sackville street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1S 3DF', 'country': 'GB', 'state': 'XGL', 'display_address': ['8A Sackville street', 'London W1S 3DF', 'United Kingdom']}",Murger Han,+442077340300,££,4.5,11,[],https://www.yelp.com/biz/murger-han-london-3?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
43,henrys-cafe-bar-london-2,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 51.506747, 'longitude': -0.143297}",+44 20 7491 2544,850.9745719068933,1TZOMqkGKNENJPMQL9g5qg,https://s3-media4.fl.yelpcdn.com/bphoto/5qk-gTDzKn3ITXDxR1LlOA/o.jpg,False,"{'address1': '80 Piccadilly', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W1J 8HX', 'country': 'GB', 'state': 'XGL', 'display_address': ['80 Piccadilly', 'London W1J 8HX', 'United Kingdom']}",Henry's Cafe Bar,+442074912544,££,3.0,42,[],https://www.yelp.com/biz/henrys-cafe-bar-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
44,shaws-booksellers-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 51.512585, 'longitude': -0.101323}",+44 20 7489 7999,2384.1929720145617,hZpSADTddEKuEQ6RskB2zA,https://s3-media3.fl.yelpcdn.com/bphoto/FOXQwr7ABDVmlLqmKiYWxA/o.jpg,False,"{'address1': '31-34 ST Andrews Hill', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC4V 5DE', 'country': 'GB', 'state': 'XGL', 'display_address': ['31-34 ST Andrews Hill', 'London EC4V 5DE', 'United Kingdom']}",Shaws Booksellers,+442074897999,££,4.0,9,[],https://www.yelp.com/biz/shaws-booksellers-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
45,the-lock-tavern-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.5427479502402, 'longitude': -0.147851002323095}",+44 20 7482 7163,3426.387242675606,VjHBht-AsSB8iw6bwhmaqA,https://s3-media3.fl.yelpcdn.com/bphoto/7hcgRcgdZNtuPRSBRNPRQA/o.jpg,False,"{'address1': '35 Chalk Farm Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW1 8AJ', 'country': 'GB', 'state': 'XGL', 'display_address': ['35 Chalk Farm Road', 'London NW1 8AJ', 'United Kingdom']}",The Lock Tavern,+442074827163,££,4.0,92,[],https://www.yelp.com/biz/the-lock-tavern-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
46,the-lion-and-unicorn-london,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 51.548090214463, 'longitude': -0.13899452095006}",+44 20 7267 2304,3925.770164839549,US56F2z7PaWPw5vgc1PO5Q,https://s3-media3.fl.yelpcdn.com/bphoto/Y1m1v0K6uttYevKzovdXvA/o.jpg,False,"{'address1': '42-44 Gaisford Street', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW5 2ED', 'country': 'GB', 'state': 'XGL', 'display_address': ['42-44 Gaisford Street', 'London NW5 2ED', 'United Kingdom']}",The Lion & Unicorn,+442072672304,££,4.0,17,[],https://www.yelp.com/biz/the-lion-and-unicorn-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
47,passenger-cafe-bar-london,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bistros', 'title': 'Bistros'}]","{'latitude': 51.5524802, 'longitude': -0.0864864}",+44 20 7354 2452,5580.4948436966815,zaCwXrLSgkfXp4Z3qSoEWg,https://s3-media3.fl.yelpcdn.com/bphoto/ppG9xmHa4Bh3EiCReIvPWg/o.jpg,False,"{'address1': '19 green lanes', 'address2': 'Stoke Newington', 'address3': '', 'city': 'London', 'zip_code': 'N16 9BS', 'country': 'GB', 'state': 'XGL', 'display_address': ['19 green lanes', 'Stoke Newington', 'London N16 9BS', 'United Kingdom']}",Passenger  Cafe Bar,+442073542452,,5.0,1,[],https://www.yelp.com/biz/passenger-cafe-bar-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
48,sink-pong-london-3,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 51.5221927, 'longitude': -0.0842877}",+44 20 3837 4680,3713.9019411632808,G7Bb02kNt-PEPPseVZEnBg,https://s3-media3.fl.yelpcdn.com/bphoto/AYykY8jeRUZZnDvlfMeDIw/o.jpg,False,"{'address1': '2 Paul St', 'address2': '', 'address3': None, 'city': 'London', 'zip_code': 'EC2A 4JH', 'country': 'GB', 'state': 'XGL', 'display_address': ['2 Paul St', 'London EC2A 4JH', 'United Kingdom']}",SiNK Pong,+442038374680,,4.0,1,[],https://www.yelp.com/biz/sink-pong-london-3?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
49,the-booking-office-bar-and-restaurant-london-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.5298017, 'longitude': -0.1262431}",+44 20 7841 3566,2002.6638533638761,fwxYUA9SUQfFicYwE-frKw,https://s3-media3.fl.yelpcdn.com/bphoto/LditPgPXZb_kRxhP8xnmRw/o.jpg,False,"{'address1': 'Euston Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'NW1 2AR', 'country': 'GB', 'state': 'XGL', 'display_address': ['Euston Road', 'London NW1 2AR', 'United Kingdom']}",The Booking Office Bar & Restaurant,+442078413566,£££,4.0,52,[],https://www.yelp.com/biz/the-booking-office-bar-and-restaurant-london-2?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
0,the-hat-and-tun-london,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 51.52182560682, 'longitude': -0.10817364477263}",+44 20 7242 4747,2166.742636937834,PCmEs7FqrXI-gv6_wVRxUA,https://s3-media3.fl.yelpcdn.com/bphoto/2ZIaonsqHVzY4JJIgT8ilA/o.jpg,False,"{'address1': '3 Hatton Wall', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'EC1N 8HX', 'country': 'GB', 'state': 'XGL', 'display_address': ['3 Hatton Wall', 'London EC1N 8HX', 'United Kingdom']}",The Hat and Tun,+442072424747,£,4.0,7,[],https://www.yelp.com/biz/the-hat-and-tun-london?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
1,chicken-cottage-london-39,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 51.521703, 'longitude': -0.17198}",+44 20 7723 9449,2679.383252474569,0S8vJ_ntmAPUnx3FqNIWTw,https://s3-media2.fl.yelpcdn.com/bphoto/y7_0QocuB1vg_Xgk1m9uFA/o.jpg,False,"{'address1': '362 Edgware Road', 'address2': '', 'address3': '', 'city': 'London', 'zip_code': 'W2 1EB', 'country': 'GB', 'state': 'XGL', 'display_address': ['362 Edgware Road', 'London W2 1EB', 'United Kingdom']}",Chicken Cottage,+442077239449,,5.0,1,[],https://www.yelp.com/biz/chicken-cottage-london-39?adjust_creative=kCJzsnK_Zb_iwf5c9JgXcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kCJzsnK_Zb_iwf5c9JgXcg
